Majority protein IDs,Protein names,Gene names,Peptides,Sequence coverage [%],Azaguanine_1,Raltitrexed_1,Topotecan_1,Floxuridine_1,Nutlin_1,Dasatinib_1,Gefitinib_1,Vincristine_1,Bortezomib_1,Azaguanine_2,Raltitrexed_2,Topotecan_2,Floxuridine_2,Nutlin_2,Dasatinib_2,Gefitinib_2,Vincristine_2,Bortezomib_2,Azaguanine_3,Raltitrexed_3,Topotecan_3,Floxuridine_3,Nutlin_3,Dasatinib_3,Gefitinib_3,Vincristine_3,Bortezomib_3
Q5T200;Q5T9K0;A0A087WX14;H7C1P9,Zinc finger CCCH domain-containing protein 13,ZC3H13,43,22.5,1.093134023,0.956931523,1.107469202,1.064596653,0.986096124,0.851219126,0.929198806,1.063082662,1.592787386,1.126677786,0.951474994,0.98742703,1.007191956,0.86599389,0.77105222,0.896471576,1.007992038,1.488530024,1.165708104,0.935006396,1.109049466,0.993925306,1.002756176,0.880016778,0.853952792,1.079490668,1.652600809
Q14592-2;Q14592;M0R0J6;P28698-2;P28698,Zinc finger protein 460,ZNF460,10,22.5,1.29328148,1.043130402,1.288545652,1.046628278,1.301625015,0.820727099,0.997811125,0.956170344,2.500217104,1.340961333,1.054255168,1.242038926,0.970748295,1.302196199,0.865629652,1.018360474,0.9685426,2.284814079,1.455843366,1.044301704,1.397033047,0.973831137,1.340454877,0.883117563,0.852355436,0.95502574,1.993885074
Q9NR09;H7C3P0;H7C094,Baculoviral IAP repeat-containing protein 6,BIRC6,88,22.4,0.652963673,0.920923549,0.649025239,0.990634504,0.870991397,1.019623235,0.930093143,1.000843012,1.125266844,0.673675405,0.90727255,0.675528979,0.865556611,0.835541228,0.77831273,0.898352843,0.904324095,1.048065067,0.669701116,0.90303713,0.660061587,0.936949537,0.874758065,0.956299238,0.966185673,1.016409952,1.165819029
E9PC90;P14635;P14635-2;D6RHI0;H0YA62,G2/mitotic-specific cyclin-B1,CCNB1,10,22.4,1.45687053,1.72494456,0.55580529,0.991376898,0.389692816,0.590393268,0.460643507,1.277495472,3.204326851,1.507943225,1.714297044,0.692719851,1.133539602,0.417255527,0.685980143,0.512920893,1.490537716,3.344552287,1.583901305,1.571953987,0.525055055,1.054385811,0.370348122,0.790210898,0.531909028,1.439307573,3.169713348
Q96G23;Q5SZE1;H0YNU7;Q5SZE3;H0YKH6;Q5SZE4;Q5SZE2;H0YLQ6,Ceramide synthase 2,CERS2,7,22.4,1.121069009,0.96924101,1.089978241,0.92262428,1.066015121,0.947968513,1.022150758,0.953966544,0.958504107,1.006823887,1.071473735,1.137820408,1.130647255,1.037086415,1.037879406,1.105732782,0.951848711,0.889668952,0.959905988,0.96219675,1.053968961,1.044941754,0.999077785,0.980875469,1.081817744,0.969666229,0.750867322
P51798;P51798-2;H0Y2M6;I3L470;H3BNG8,H(+)/Cl(-) exchange transporter 7,CLCN7,16,22.4,1.058066919,1.067187092,1.315677833,1.110518483,1.316853697,0.973455633,1.197621782,1.026055607,1.033107697,1.073347536,1.091714404,1.341653523,1.175401373,1.423218316,1.041395881,1.164913614,1.175405453,1.144651711,1.117381028,1.05408357,1.206534851,1.056810217,1.354027205,1.113941147,1.148720637,1.046462787,0.929493472
Q8IUI8;Q8IUI8-2;J3KST8;J3QLS9,Cytokine receptor-like factor 3,CRLF3,10,22.4,0.991525875,0.949755921,0.995656375,1.115513317,0.865384734,0.896054692,0.998602303,0.909657427,0.878599484,1.17651595,1.146775208,1.325302247,1.075733737,1.347164725,1.238250485,1.246837231,1.278173885,1.333436821,1.075399887,0.954118753,1.04703116,0.935069421,0.968667093,0.944138957,0.90010449,0.879674016,0.7318723
O95786-2;O95786;A2A376,Probable ATP-dependent RNA helicase DDX58,DDX58,21,22.4,0.954645643,0.98313738,0.946339563,1.159895204,1.365842259,0.898104076,0.995031236,1.115672737,0.815558665,0.901048545,1.086507933,0.869876114,1.093244856,1.55331354,0.854439123,0.95404528,1.128667923,0.919233742,0.962987846,1.061109637,0.904309864,1.062750913,1.406969382,0.854083031,0.880935432,1.425437337,0.791233619
H0YNH6;Q9Y3B6,ER membrane protein complex subunit 9,EMC9,3,22.4,1.2040406,0.932822097,1.28127678,1.118215565,1.126383959,1.066737973,1.066825707,1.107630997,0.983001677,1.170045982,0.964659187,1.267300828,1.016314831,1.138938026,1.155420693,1.178405191,1.02352932,0.940332922,1.22748267,0.934508016,1.25855937,0.964616073,1.006542717,1.004244029,0.993981703,0.904770462,0.79030936
Q1W6H9,Protein FAM110C,FAM110C,6,22.4,1.172609046,1.062872417,1.267562262,1.025959443,1.214903799,1.273851872,1.229078203,1.0153069,1.590188129,1.031749623,1.020307456,1.034312425,0.970874943,1.116221111,1.235164883,1.0752206,1.088263549,1.487520092,1.032422258,1.113252371,0.795917036,1.242812282,0.958347162,0.973261262,1.104507878,0.881888221,1.740579821
Q9UQC2-2;Q9UQC2;E9PJ26;E9PJE2,GRB2-associated-binding protein 2,GAB2,11,22.4,0.881958622,0.861668576,0.707002392,1.092189325,1.05265432,1.29806365,1.088891085,0.937215548,1.135564916,0.889761999,0.709190665,0.441731871,0.792887328,0.901202786,1.049937834,0.943168949,0.723909756,1.221564522,0.999851189,0.986683186,0.696778347,0.996620437,1.267590629,1.562824062,1.374411795,1.051468453,1.415006277
Q96L73-2;Q96L73;Q96L73-3;D6RA58;D6RBP3;D6RBV9;D6RA90;H7BYB0,"Histone-lysine N-methyltransferase, H3 lysine-36 and H4 lysine-20 specific",NSD1,45,22.4,0.863260222,0.977826229,0.751821304,1.022981955,0.95621873,0.862914348,0.907219246,0.898190339,1.832927285,0.853177382,0.925968598,0.847438065,0.869858066,0.883518072,0.840014436,0.943502986,0.862249443,1.220176007,0.971931181,0.877308664,0.762311171,0.878231641,0.913664767,0.877174113,0.817472984,0.84601896,1.808927815
O43164-2;O43164,E3 ubiquitin-protein ligase Praja-2,PJA2,9,22.4,1.091596396,0.926986686,1.011563696,0.958620878,1.054108516,1.324009793,0.997915182,1.103157925,2.941005201,1.521959856,1.256586468,1.43639203,1.306819383,1.179098817,1.206616038,1.299380773,1.202469411,3.304491582,1.055413962,0.984993498,0.92272414,0.991252914,0.851503416,1.198582843,0.985892531,1.075751414,3.064103466
Q9Y6P5;Q9Y6P5-3;Q9Y6P5-2,Sestrin-1,SESN1,9,22.4,1.138308275,1.147648655,1.213779849,1.141699793,1.911788022,1.167440782,0.878740422,1.056422572,1.544545987,0.968716868,1.085684248,1.133766612,0.847390678,1.494975278,0.877600377,0.651708546,0.948765715,1.141454776,1.423578079,1.200910473,1.329244752,1.348049189,1.965702737,1.026412877,0.926989528,0.989149595,1.550051705
Q9NZI7-4;Q9NZI7;C9JWL3;F8WEP8,Upstream-binding protein 1,UBP1,7,22.4,1.663919931,0.974078266,1.384918276,0.920399431,0.842052667,0.903114018,1.075308676,1.492475437,1.768715264,0.768503559,0.77198525,0.797168584,0.667277643,0.522038432,0.60647025,0.692311955,0.802006627,0.725833036,0.988310927,0.948334507,1.093082485,0.87324965,0.72344192,0.707860059,0.935484152,0.917044134,0.792182985
Q8TF32;M0R1H8;M0QZG4;M0QXY3,Zinc finger protein 431,ZNF431,13,22.4,1.266797392,0.995074087,1.166541026,1.125295883,1.038276659,0.934042327,0.974776554,1.110252612,2.790049949,1.34752874,1.027525679,1.214777169,1.06743566,0.893241555,0.833585638,1.041446645,1.130427125,3.231602647,1.127687198,1.116256575,0.989076136,1.049041063,0.94321536,1.033087441,1.098036459,1.028966877,1.743787769
Q8N556;Q8N556-2,Actin filament-associated protein 1,AFAP1,13,22.3,0.902429702,0.917042385,0.802288747,1.137778406,0.761576487,0.771950362,0.869059612,0.92741767,1.312889141,0.898027544,0.922386924,0.762203506,0.87681371,0.641052477,0.625523315,0.820536334,0.860523031,1.213928854,1.048991471,0.984377266,0.892041938,1.100121892,0.8453803,0.699931108,0.870666462,1.070192621,1.454531497
B1AL00;P18075;H0Y4B5;B1AKZ9;P22003-2;P22003,Bone morphogenetic protein 7,BMP7,9,22.3,1.021704916,0.967088099,0.796268079,0.932339626,0.834163134,0.607954325,0.733615567,0.874075682,5.58172735,1.047390022,0.887189822,0.655614636,0.866416932,0.625989313,0.473520599,0.66551243,0.749249002,5.556561918,1.205995536,0.918838793,0.638434422,1.387292531,0.721765462,0.687385977,0.807556092,1.029605683,5.354611574
Q92793;Q92793-2;I3L466;I3L3I5;I3L0Q1,CREB-binding protein,CREBBP,48,22.3,0.937681168,0.940006608,0.800576861,1.016446979,0.857102053,0.860552662,0.894273898,0.962683355,1.20620787,0.946989723,0.933982103,0.746007828,0.926381122,0.755866491,0.713241531,0.817240144,0.956106652,1.121908483,0.988786396,0.95321585,0.814174309,0.956041354,0.867190443,0.848100352,0.892695837,0.98580764,1.209823118
Q8TB52,F-box only protein 30,FBXO30,13,22.3,1.058139158,0.952294779,0.896136277,0.826944507,0.783640638,0.701017432,0.921805483,0.705508161,0.960830751,1.226727728,1.048038675,1.030507993,1.024424541,1.108364276,0.976466034,0.938801011,1.088416268,1.536727456,1.137115041,0.876033005,1.052700925,0.964198134,1.023294241,0.892352342,0.999896886,0.951950132,1.362424118
P10109,"Adrenodoxin, mitochondrial",FDX1,5,22.3,0.929363695,1.189538885,0.802935484,0.897889668,1.000256224,1.032146461,1.011624396,0.896017456,0.896359513,0.814352851,0.959188464,0.826744799,0.943677316,1.070055179,1.418437286,1.005575356,0.953409491,0.829094102,1.047198371,0.949857663,0.825925194,0.928134843,0.984783353,1.080432182,0.917624376,0.804302865,0.771990843
Q96D09;Q5JY77,G-protein coupled receptor-associated sorting protein 2,GPRASP2,20,22.3,0.957777401,0.996634894,0.929767853,1.003832395,0.767278694,1.1814481,0.951762446,0.826547433,1.005422107,1.048042596,1.059727078,0.991187878,0.959966245,0.878164803,1.183137912,0.90053526,0.902413995,1.041646499,1.025955694,1.074739701,0.89800245,1.025454354,0.836625741,1.280043835,0.915702046,0.934515117,0.951623104
Q14451-4;Q14451;Q14451-3;Q14451-2,Growth factor receptor-bound protein 7,GRB7,10,22.3,1.1699574,1.211644908,1.476093439,1.136045768,1.495641004,0.791635353,1.946756389,1.047507053,2.186922625,1.190802968,1.498232297,1.585604122,1.12166241,1.427247527,0.731291111,0.929382205,1.015292627,0.824094394,1.208024148,1.200508987,1.404116821,1.1477776,1.487928257,0.920974858,1.000565929,0.993629806,0.96836973
P50747;A0A0C4DG27;C9JCQ9,Biotin--protein ligase;Biotin--[methylmalonyl-CoA-carboxytransferase] ligase;Biotin--[propionyl-CoA-carboxylase [ATP-hydrolyzing]] ligase;Biotin--[methylcrotonoyl-CoA-carboxylase] ligase;Biotin--[acetyl-CoA-carboxylase] ligase,HLCS,16,22.3,0.918214783,0.975246395,0.787767531,1.013656686,1.00407616,0.996572144,1.008570072,0.987728076,0.900915935,1.012400758,1.004991812,0.897147853,0.994436093,1.071616559,1.074152987,0.993612201,1.070755893,1.033621452,1.002350548,0.920106572,0.794425116,1.053041495,1.039716299,1.027134263,0.92510634,0.999451812,1.022700164
Q00613-2;Q00613;E9PMQ6;E9PI02;A0A087X1F9;H0YBT7,Heat shock factor protein 1,HSF1,12,22.3,0.883745595,0.962634002,0.893533977,0.985062376,0.79533256,0.799677572,0.889009566,0.875874697,1.005315161,1.003256194,1.024975872,1.099098253,1.065345999,0.991710897,0.95019994,0.978793426,1.034795447,1.197536792,1.10603119,1.071873665,1.223347127,1.222662874,1.160259547,1.00205025,1.006899415,1.077534986,1.436624637
Q6UWP7-3;Q6UWP7;C9K0C3;Q6UWP7-2;C9J5S5;C9JA02;C9JMW2;C9JUV9;C9JXY8;C9J6F4,Lysocardiolipin acyltransferase 1,LCLAT1,8,22.3,1.0004028,0.976108676,0.930398767,0.954739523,0.931820251,0.855237686,0.943785629,0.75836178,0.719226044,0.963687972,0.948496353,0.919798389,0.946268184,0.964226396,0.949443654,0.870093747,0.895801244,0.758109251,1.195165106,1.059951148,1.019273826,1.117222154,1.165653406,1.089000248,1.052584062,1.052656972,0.84590753
Q8IWU2,Serine/threonine-protein kinase LMTK2,LMTK2,25,22.3,1.022980081,1.002150699,1.244316758,1.105512047,1.261441837,1.130708262,1.033979855,0.837850743,1.801568324,1.033783794,1.067864817,1.096040964,0.993061085,1.294062238,1.038230726,0.964786361,0.843438808,1.362382895,1.064522071,1.011945864,1.273347311,1.05625777,1.327803017,1.191611573,0.998169081,0.833852655,1.77311484
Q6P4R8-3;Q6P4R8;Q6P4R8-2;E9PQ59;E9PJG2;E9PJU3;E9PQB0,Nuclear factor related to kappa-B-binding protein,NFRKB,23,22.3,0.997007708,0.971366567,1.115897687,1.168103965,0.864972244,0.950594027,0.946401051,1.045007664,1.298164108,0.877070742,0.855219929,0.993477294,0.778170047,0.656000186,0.675351792,0.766456502,0.830405857,1.040665779,1.066654699,0.961400537,1.171979646,1.027260486,0.873376569,0.878708281,0.871713397,1.010117087,1.322610995
P51513-4;P51513;J3KQU3;F8W659;P51513-2;P51513-5;P51513-3;F8VWX1;I3L2B5;F8VW64;G8JLA5;F8VYI3;H0YHZ1,RNA-binding protein Nova-1,NOVA1,9,22.3,1.067275046,1.028248028,1.034270198,0.975348971,0.941761484,1.106576623,1.035085124,1.066040837,0.999620282,1.110519627,1.037202286,0.854633276,0.942670019,0.949666537,1.15372939,0.970764407,1.15522713,1.029132301,1.217301944,0.89514499,0.973199366,1.039101205,0.913261567,1.01429643,0.920631039,1.075310045,1.332884628
A0A087WXV6;Q96G74-2;Q96G74-3;Q96G74-5;Q96G74;H7BZQ3;Q96G74-4,OTU domain-containing protein 5,OTUD5,8,22.3,1.529184186,1.132375637,1.749523158,0.888983961,1.3283852,1.277546212,0.928641099,1.20769334,2.816782025,1.198080039,1.116877841,1.482153309,1.050195737,1.17610481,1.247494379,1.057788633,1.145095287,2.584594499,1.194103725,1.057809909,1.510684594,1.150623339,1.135403574,1.340654951,1.150195809,1.089480002,2.692974759
F5GWN5;O00750;Q5SW97;Q5SW98,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta,PIK3C2B,31,22.3,0.783873458,0.984024087,0.991630937,1.044020054,0.916750271,0.878330601,0.995063551,0.957768998,1.119343514,0.748719995,0.984136117,0.868301359,0.968977939,0.831907028,0.712839579,0.958190906,0.927480901,0.757794049,0.816429199,0.970522655,1.032005816,0.986660895,0.953184292,0.910858678,1.033550731,0.9991778,0.908949442
K7EP90;Q9BTD8-4;Q9BTD8-2;Q9BTD8-3;Q9BTD8;K7EQ03;K7ER08;K7EML2,RNA-binding protein 42,RBM42,10,22.3,1.245698243,1.026407417,1.280538273,0.977448408,0.855713605,0.800208378,0.954264273,0.939153697,1.523355264,1.453453428,1.080833352,1.252378997,1.066038275,0.94194796,0.908089082,0.973838148,1.129018002,1.638727039,1.353132355,0.972778174,1.295214389,0.956418769,0.864533402,0.834313056,0.812514556,1.013261074,1.27566614
Q9NWF9;Q9NWF9-1;Q9NWF9-3;F8W6D1,E3 ubiquitin-protein ligase RNF216,RNF216,17,22.3,0.813044737,0.883537611,0.825013435,1.015840884,0.938934897,0.881219089,0.92469239,0.888210476,2.866229395,0.867597738,0.885889993,0.752080846,0.857574451,0.983270994,0.828497512,0.928271276,0.964697603,2.820404309,0.839603596,0.797881936,0.724195301,0.843561518,0.941505679,0.880378293,0.995284506,0.91108596,2.982886946
C9JYQ9;H0Y8C2;Q6P5R6,60S ribosomal protein L22-like 1,RPL22L1,3,22.3,0.949072912,1.044376598,0.951316396,1.024141212,1.155661258,0.911494512,1.091659979,0.777956025,1.038679343,0.594609356,0.645777929,0.699941627,0.581159159,0.736422931,0.705330693,0.570650269,0.714611299,1.077296992,1.410981324,0.892683193,1.391073758,0.930953461,1.26272954,1.053546698,0.861568339,1.146319308,1.535542206
Q9UPX8-3;Q9UPX8;E7EUA2;A6NHU9;A0A0A0MSQ6;Q9UPX8-4;E7EX50;H0Y7S5;Q9UPX8-2;H7BZV1;H7BZP8;C9JFP8;H9KV90;Q9Y566-3;Q9Y566,SH3 and multiple ankyrin repeat domains protein 2,SHANK2,34,22.3,0.943438268,0.904893301,0.515907218,1.077429197,1.226246093,1.098400983,1.093935251,1.023214844,0.773255174,0.883635313,0.826070218,0.549428356,0.894834933,1.056858882,0.848793179,0.938383205,0.947690876,0.70439884,0.93681575,0.874438747,0.522625358,1.019663112,1.248803226,1.020300154,0.961759425,0.981085916,0.750556986
O15260;Q5T8U5;B7Z1G8;O15260-2;O15260-3,Surfeit locus protein 4,SURF4,6,22.3,1.364495906,1.005675837,1.143259224,1.045069674,1.284292121,1.315479449,1.050490131,1.224155255,0.867341021,1.170016401,1.029008227,1.230642526,1.194289274,1.292030225,1.337179567,1.14391875,0.986858936,1.035256026,0.987111991,1.228665977,1.151892223,1.214110129,1.427387343,1.401336137,1.279575242,1.319491299,1.056706118
A0PJW6;G5EA27;H0YCK4,Transmembrane protein 223,TMEM223,5,22.3,1.735888766,0.988150719,1.117251296,1.118148047,1.056235611,1.156301109,0.980372631,1.294795179,1.152767522,1.304515695,1.064364224,1.103903599,1.132283947,1.223443102,1.525206544,1.391077235,0.86722875,0.821452715,1.061421878,1.001094991,1.049290731,1.062854864,1.223878324,1.190072604,1.139176772,0.9468234,1.210911422
Q5T200-2,Zinc finger CCCH domain-containing protein 13,ZC3H13,42,22.3,1.037008944,0.559125686,0.826152776,0.930265631,0.528121415,0.534626251,0.838406936,0.771393351,1.769117867,1.180955815,0.851411383,1.125420239,0.871151533,1.170725099,1.015588075,0.911070771,1.244775486,1.377167501,1.182811566,0.80699658,0.989573462,0.894941654,0.95011668,0.668195678,0.603946502,1.176089286,1.669590912
O15234;J3KSY7;K7EQ38,Protein CASC3,CASC3,15,22.2,1.280302043,1.014730089,1.013205288,1.100273736,0.880411521,0.997041393,0.994506013,1.057238703,1.071550268,1.229343719,1.010085072,0.912397582,1.136959436,1.029270057,1.025468728,1.034838576,1.113356374,1.040560976,1.232014515,1.013128076,1.049660789,1.162173188,0.815046989,1.057815473,0.986564815,1.182784416,1.067061898
P48960-2;P48960-3;P48960;K7EPE8;K7EKV5;K7EPP8;B4DWB8;M0R0K5;Q9UHX3-4;Q9UHX3-6;Q9UHX3-3;Q9UHX3-2;Q9UHX3;M0QY55;Q9UHX3-5,CD97 antigen;CD97 antigen subunit alpha;CD97 antigen subunit beta,CD97,10,22.2,1.136975872,0.964520866,1.355133023,1.121516295,0.779955019,1.178319652,1.111546561,0.983853261,1.252940822,1.14387379,1.030613726,1.437013928,1.081761095,0.69045583,1.206660599,0.939247107,0.949661666,1.002810179,1.003675459,1.068247442,1.293729734,1.017072685,0.652515541,1.135654998,0.984272867,1.058963286,1.011572974
H0Y3A3;Q5VWQ8-5;Q5VWQ8;Q5VWQ8-4;Q5VWQ8-2;Q5VWQ8-3;F8WA47;A0A0A0MQZ2;B7ZCA0;Q96PV0-3;Q96PV0-2;Q96PV0-4;Q96PV0;F6R503;A0A1B0GW70,Disabled homolog 2-interacting protein,DAB2IP,22,22.2,0.926859316,1.037238034,0.829508362,0.934011062,0.838307436,0.699186588,0.861607359,0.816202896,1.163757366,0.879306062,0.946426618,0.672343468,0.8325656,0.823502461,0.564643206,0.739304528,0.843421074,1.158531517,1.010233491,1.071245135,0.733931172,1.020465217,0.981498511,0.734122297,0.75035545,0.870996516,1.369439625
Q96EV8;Q96EV8-2;A6NFV8;D6RCT8;A0A087WYP9;Q96EV8-3;D6RJC6;D6RID1;D6RAX1;D6RAR7,Dysbindin,DTNBP1,7,22.2,1.015921114,0.964508594,0.803742147,0.992336682,0.989606444,1.000983362,1.012288098,0.942910255,1.147919127,1.002443235,0.969971644,0.846837643,1.024793127,0.881958983,1.019873878,0.976324895,0.97183811,1.026179616,1.035411422,0.817089746,0.731614923,0.743075112,0.726805575,1.078991943,1.348818132,0.945466056,1.282754448
Q9Y625;A0A087WT82,Glypican-6;Secreted glypican-6,GPC6,10,22.2,0.647243228,0.823621981,0.332457391,0.810393604,0.378407436,0.621513312,0.827487899,0.659986768,0.38298386,0.616307159,0.819502668,0.41849773,0.75756476,0.389334765,0.606406758,0.80504359,0.6612385,0.356707265,0.610732666,0.874565037,0.325794155,0.820575385,0.412628749,0.663091346,0.738006168,0.741303588,0.358641145
M0QZ12;Q96CP6-2;Q96CP6-3;Q96CP6;S4R3I2;M0R0J9,GRAM domain-containing protein 1A,GRAMD1A,13,22.2,0.878543057,1.178704095,1.612488848,1.126543245,0.783472611,0.65247358,1.054484889,0.874893576,1.03581504,1.006822376,1.194811888,1.405466823,1.070661882,0.863984426,0.611873679,1.064050069,0.871755597,0.848936245,1.04635081,1.243413737,1.796669333,1.119796691,0.845565169,0.730314208,1.192188245,0.951150329,1.068051505
Q9BW62;Q5T558;A2A3H2,Katanin p60 ATPase-containing subunit A-like 1,KATNAL1,11,22.2,0.926234655,0.98505009,1.039802466,1.179093039,1.525824419,1.348265116,0.967230404,1.172783031,1.119576161,0.914959436,1.062448836,0.852305273,0.988351421,0.817590415,1.1151165,1.018834561,1.112190087,1.170027177,0.912599585,1.106512621,0.731033528,1.013785423,0.896682881,1.151446084,1.159131168,1.056848188,1.162991017
Q13503;F5H872,Mediator of RNA polymerase II transcription subunit 21,MED21,3,22.2,0.930773189,0.617379693,0.635766921,1.057976166,0.915395774,0.927475895,0.564197291,0.750078377,1.585640451,0.993093691,1.028257624,1.259573481,1.033308123,0.983624134,1.034532826,0.831170001,1.424330986,1.399971607,1.581411472,1.031642559,1.195647121,1.17851468,0.340158075,1.01564096,0.728233019,1.185249436,1.59387212
Q5T321;A0A0D9SF28;F5GXV7;Q8NFP9;Q8NFP9-3;Q8NFP9-2,Neurobeachin,NBEA,59,22.2,0.815502147,0.919650015,0.699710642,1.0897549,0.970303904,1.290998166,1.015604806,1.078078939,0.859575774,0.753583388,0.848727738,0.567660338,0.884762883,0.812364711,0.943863378,0.883110304,0.993001116,0.731353683,0.802917889,0.871085439,0.641259674,0.994886899,0.916867925,1.146018532,0.950610132,0.974375162,0.844644994
P42785;P42785-2;E9PIG4;E9PQB5;E9PL85;E9PQN3;E9PKN6;E9PNF7;E9PL49;E9PLY4;E9PNJ1;E9PR42,Lysosomal Pro-X carboxypeptidase,PRCP,11,22.2,0.901050678,0.938993607,0.823121586,0.893519548,0.676812123,1.122253352,1.598639299,0.725454838,0.642123825,0.885821637,0.963045344,0.912592605,0.98465663,0.804660689,1.243206812,1.220676201,0.859568832,0.609827073,1.023187381,0.981173397,0.962158558,1.039775585,0.881009607,1.506417849,1.813458222,0.896922191,0.755999652
P49643;P49643-2;A0A096LP51,DNA primase large subunit,PRIM2,12,22.2,0.817603149,1.019546172,0.640968729,0.904725539,0.478714814,0.611214132,0.641303081,0.946996354,1.591607563,0.894580662,1.102757633,0.805833485,0.931060268,0.542624964,0.744281373,0.766345648,1.153064531,1.773218656,0.892100396,1.011001381,0.624281086,0.893803908,0.471884567,0.691401491,0.641318976,1.034540988,1.77855284
Q96M27;Q96M27-3;Q96M27-2;Q96M27-5;Q96M27-4,Protein PRRC1,PRRC1,8,22.2,1.095514581,0.994948439,0.989890874,1.06510577,1.13804983,1.209661921,1.031923109,1.02304126,0.796586041,1.187110165,0.942988334,1.017980287,1.052272051,1.112735053,1.232603447,1.056763899,0.884755245,0.879616571,1.114007384,1.097933961,1.098041516,1.074815684,1.135595627,1.251847664,1.123457179,1.022706285,0.822371917
Q8IZE3-2;Q8IZE3;X6RHX1,Protein-associating with the carboxyl-terminal domain of ezrin,SCYL3,11,22.2,0.946521578,1.000329307,1.141601345,1.101880729,1.015349835,0.966854923,1.042114393,0.993377106,0.944563931,1.094894922,1.014737878,0.971213295,0.976217586,0.994405894,1.034724827,1.05803859,0.991948637,0.920696742,1.1198315,1.0086828,1.247907299,0.983133188,1.030558419,1.003574771,1.114890736,1.044199194,0.941095086
Q08AF3;B4E128;Q08AF3-2;K7EJJ3;REV__H7C1F2;A0A0D9SGD9;REV__H0Y3R4;REV__Q9C0A6-2;REV__Q9C0A6-3;REV__Q9C0A6;REV__E7EWN3;REV__Q8IZD2-6;REV__Q8IZD2-5;REV__Q8IZD2-2;REV__Q8IZD2-7;REV__Q8IZD2;Q8IYM2;Q6IEE8;Q6IEE8-2;Q7Z7L1,Schlafen family member 5,SLFN5,18,22.2,1.071541251,1.075191506,1.284847288,0.885766579,0.758608181,0.654841923,1.074417459,0.893373731,0.933759091,1.027614717,1.036046695,1.243913367,0.884398231,0.751374731,0.595252502,0.956236327,1.015246298,0.826895448,1.030521905,1.016382267,1.167778312,0.883976313,0.785046859,0.668896684,0.939438473,0.939332826,0.784793334
A0A0A0MRR7;P09234;Q5TAL2,U1 small nuclear ribonucleoprotein C,SNRPC,4,22.2,1.049372399,1.010118068,1.016620996,0.931216584,0.866479541,0.826611545,0.880724847,0.853370486,0.813738404,1.1831564,1.064207079,1.056064316,1.139954522,1.046537207,1.225967929,1.109496144,1.034359902,0.943098502,1.104201507,1.06551607,1.009892807,0.974149815,0.896553353,1.001185903,0.907929447,0.926814,0.838362397
Q9UNH6;Q9UNH6-3;E9PNL2;Q9UNH6-2;B7ZC83,Sorting nexin-7,SNX7,10,22.2,0.874811297,0.951834885,0.717231933,0.900101351,0.780145743,0.924076368,0.921870342,0.894602418,0.706132372,0.991855154,0.97423442,0.759718983,0.979514877,0.925703812,1.011351639,0.954608816,1.048563115,0.740626879,0.975334932,1.064195342,0.769749283,1.002442917,0.903786679,0.992186106,1.019584569,1.061507234,0.811864862
Q96S15-2;Q96S15,WD repeat-containing protein 24,WDR24,14,22.2,1.066394551,1.052115611,1.219010046,1.119003443,1.133275909,1.058100302,1.032818233,1.044026138,1.150343851,1.031553182,1.012542466,1.051399638,0.985518553,0.940588439,0.953732074,0.88894875,1.033412594,1.110827035,1.089098875,1.021544846,1.194612299,1.062215497,0.87927386,0.972089077,0.869673616,1.012556177,1.351392538
P35869;A0A1B0GVI7;E5RGQ2;G3V143;E5RFG4;A9YTQ3;A9YTQ3-3;A9YTQ3-2,Aryl hydrocarbon receptor,AHR,15,22.1,0.982132405,1.197512179,1.44448218,1.110621683,1.321068311,1.009232444,1.025387631,1.005141473,2.230348433,0.974616421,1.067429826,0.990182914,1.002343613,1.261230798,0.939014005,0.915655971,1.07674931,1.998460401,1.250008053,1.056147407,1.241996895,1.060999739,1.153861244,0.998485671,0.932794296,0.99060647,1.97547284
Q66PJ3;A0A0A0MTG7;Q66PJ3-6,ADP-ribosylation factor-like protein 6-interacting protein 4,ARL6IP4,8,22.1,0.947063252,0.895953212,0.708186409,0.974139448,0.783422868,0.964108722,0.895123002,0.829122789,0.811135093,0.922584247,0.846880788,0.729148665,0.849509302,0.666514675,0.827509086,0.887458385,0.768388776,0.841982064,1.051535146,0.895359643,1.155897318,0.874799448,1.259907579,1.009215296,0.96809671,0.937529643,1.062422212
Q8TAV0;E9PQL1;Q8TAV0-2;Q8TAV0-3;Q8TAV0-4;Q8TAV0-5;B1AJQ5,Protein FAM76A,FAM76A,7,22.1,0.993396285,0.986670028,1.066392939,0.93136212,0.74759305,0.75678473,0.882723265,0.996024123,1.119971159,1.093715122,1.058882469,1.326445992,1.102699152,0.933754277,0.89496094,0.979820597,1.078076066,1.042315837,1.069868619,1.09695944,1.288721794,1.128530521,0.899986963,0.884024348,0.987341201,1.134935697,1.311195538
P42898;P42898-2;Q5SNW5;A0A1B0GXD9;Q5SNW7,Methylenetetrahydrofolate reductase,MTHFR,11,22.1,0.974963694,1.041952665,1.275048551,1.109685853,0.954925368,1.151909838,1.167449416,0.994460765,0.765576871,0.942660119,0.875012385,1.029691866,0.955729894,0.826668359,1.074983491,1.01595727,0.899380936,0.619891575,1.09978844,1.018598137,1.337764776,1.021786922,1.049910368,1.273182944,1.209206449,1.050785873,0.816157085
