Majority protein IDs,Protein names,Gene names,Peptides,Sequence coverage [%],Azaguanine_1,Raltitrexed_1,Topotecan_1,Floxuridine_1,Nutlin_1,Dasatinib_1,Gefitinib_1,Vincristine_1,Bortezomib_1,Azaguanine_2,Raltitrexed_2,Topotecan_2,Floxuridine_2,Nutlin_2,Dasatinib_2,Gefitinib_2,Vincristine_2,Bortezomib_2,Azaguanine_3,Raltitrexed_3,Topotecan_3,Floxuridine_3,Nutlin_3,Dasatinib_3,Gefitinib_3,Vincristine_3,Bortezomib_3
A0A087X169;Q5T6S3;B0QZ72;Q5T6S3-3,PHD finger protein 19,PHF19,4,8,0.783858375,0.768171726,1.088537239,0.849237903,0.670883714,0.940176846,0.889289088,0.858374096,1.712477679,0.971970937,0.812126642,1.099084584,0.882853933,0.576286688,0.910177389,0.774373287,0.910368367,1.94081172,0.664879106,0.758305175,0.994855454,0.537305222,0.391591113,0.794588585,0.663930699,0.696259758,1.938223546
Q6ICL7;H7C3S2;Q6ICL7-2,Solute carrier family 35 member E4,SLC35E4,2,8,1.313864335,1.07081008,1.444658872,1.26430393,1.14340662,1.024866998,0.979026426,1.174880838,1.376323785,1.191126125,1.151921871,1.481611397,1.276101508,1.173975516,1.017877035,1.052415275,1.086925216,1.374080246,1.170153013,1.334561363,1.592461179,1.212255847,1.249796202,0.973390029,1.150964892,1.093112742,1.686893237
A0A1B0GU24;Q9HCJ0;Q9HCJ0-2,Trinucleotide repeat-containing gene 6C protein,TNRC6C,10,8,1.042797182,1.005488624,0.550933259,0.912061108,1.243779033,0.99692221,1.031265986,0.863870789,0.648085519,0.868323194,0.908166572,0.521307742,0.930032625,1.113965297,0.886588104,0.983189681,0.847152476,0.568463121,1.00273515,0.966883326,0.495444124,0.820191347,1.112180825,0.919220419,1.016670385,0.837118396,0.610164901
Q8TD43-3;Q8TD43;Q8TD43-2,Transient receptor potential cation channel subfamily M member 4,TRPM4,7,8,0.987048261,1.194955304,1.087434137,0.932222351,1.15448968,1.293809665,1.27783532,1.048471617,1.119891159,0.925254483,1.195355213,1.040236748,0.883049142,1.090456165,1.224454626,1.373548014,1.06802088,1.174810386,1.057039871,1.27950743,1.079978757,0.822375029,1.125239785,1.213877393,1.22503831,1.109710125,1.139221033
Q9H900;Q9H900-2,Protein zwilch homolog,ZWILCH,5,8,0.661460709,0.953339123,0.848112855,0.708974644,0.443130346,0.798417488,0.822536543,0.678128792,1.539429187,0.778769607,0.893757889,0.89887028,0.734072338,0.508347209,0.771218422,0.797732765,0.748831435,1.362321518,0.790704732,0.962165822,0.989655582,0.729147234,0.572620526,0.846023526,0.819471314,1.101662602,1.353077119
A0A1B0GVS8,,A0A1B0GVS8,4,8,1.195292668,1.102548274,1.011865105,1.141253967,0.950230303,0.98394248,0.949709902,1.071900191,1.317130761,1.327373825,0.999625297,0.745800675,1.267609206,0.964021144,0.973738899,0.856104256,1.103699397,1.128976199,1.505519299,1.24998321,0.579314441,0.996540322,1.132829682,0.722757189,0.832517245,1.25759931,1.248189753
O00763-3;O00763-2;O00763,Acetyl-CoA carboxylase 2;Biotin carboxylase,ACACB,18,7.9,0.797062407,1.205175114,0.806209761,0.98214617,0.731109155,1.266231452,1.066757552,0.782193628,1.100947373,0.925940299,0.883039086,0.686160092,1.044038359,1.077894861,1.127035062,0.862440649,0.978658993,1.106938357,0.98329235,0.989957515,0.926280166,0.803205574,0.960555413,0.943477236,1.102465878,0.979359332,1.170416029
Q14520-2;Q14520,Hyaluronan-binding protein 2;Hyaluronan-binding protein 2 50 kDa heavy chain;Hyaluronan-binding protein 2 50 kDa heavy chain alternate form;Hyaluronan-binding protein 2 27 kDa light chain;Hyaluronan-binding protein 2 27 kDa light chain alternate form,HABP2,4,7.9,0.91847222,1.228917281,2.556542661,1.287408936,1.34970722,1.185873789,1.080595083,1.465196106,2.584195815,0.838144616,1.081271988,1.892230183,1.170707912,1.168307335,1.068701549,0.956581925,1.250800333,2.20391973,0.894172159,1.08239559,0.858611192,0.942596767,0.991238243,1.046467155,1.055683072,0.832028317,0.840887082
Q5TF58,Intermediate filament family orphan 2,IFFO2,5,7.9,1.269551355,1.159181513,1.653586479,1.389664286,1.129912185,1.155272196,1.171992395,1.343657944,4.227644868,1.254603347,0.736342302,1.250067973,1.22203575,0.991478972,0.997164109,1.277171048,0.833299485,8.395867519,1.461961866,0.999549373,1.898461581,1.240400989,1.032646483,1.050392199,1.110744268,1.038882964,7.59354227
Q8N371;Q8N371-2;Q8N371-3,Lysine-specific demethylase 8,KDM8,3,7.9,1.150348399,0.773626364,0.993435343,0.980594379,1.076970778,1.188608248,0.98869571,1.004351786,1.012021544,0.857774907,0.627326976,0.87208297,0.861883851,0.990970323,1.139659668,0.880969177,0.832011499,0.966534529,1.187935676,0.895073282,1.086093592,0.865631679,1.544062471,1.177626878,1.178955287,1.035132735,0.877021205
E7EVJ3;P52848;P52848-2,Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1;Heparan sulfate N-deacetylase 1;Heparan sulfate N-sulfotransferase 1,NDST1,6,7.9,0.917643811,1.153445972,1.091415475,1.076762805,1.48125785,1.096531021,1.20466809,1.33484686,1.333702528,0.958311316,1.156373512,1.044660425,1.034515447,1.418153728,1.141942622,1.129314409,1.240153857,1.481086765,1.056715204,1.333069156,1.148682683,1.085108362,1.486073288,1.201307867,1.357626795,1.253304858,1.446657094
Q9Y5E7,Protocadherin beta-2,PCDHB2,6,7.9,0.998470574,0.797116805,0.692488634,0.848424594,1.123774844,1.147073212,1.171986639,1.083004524,2.214049077,1.001424221,0.773043897,0.760842898,0.717731506,0.872494319,1.028231235,1.145220835,0.757108899,1.916347576,1.23893979,0.59155081,0.756118692,0.941224986,0.924722897,1.073214138,1.120457732,0.706806646,3.086557411
Q9Y253;Q9Y253-2,DNA polymerase eta,POLH,4,7.9,0.268370812,0.366125856,0.232245101,0.529075258,0.309887138,0.22084048,0.218175349,0.242468634,0.293940808,3.809673703,4.525993855,0.713934891,1.424827151,1.314774637,1.229256702,0.96609579,0.780308467,1.241535767,1.051037562,1.854844805,0.726428584,1.549554776,1.276721121,0.911745967,0.936406867,0.91485725,1.477411631
Q03181-4;Q03181-3;Q03181;Q03181-2,Peroxisome proliferator-activated receptor delta,PPARD,3,7.9,1.111663571,1.762481478,5.250421057,1.960741766,1.590128974,1.416831356,1.157179055,2.543498868,3.334642086,0.792189972,1.320288345,3.883092995,1.374591596,1.701751986,1.217865876,0.738374868,3.425980603,2.526445237,1.159401784,1.445233403,2.303315215,1.302508757,1.03042293,1.192203252,1.206821102,1.712356598,2.888629691
Q96BD0;E1P5H9;Q96BD0-3;Q96BD0-4,Solute carrier organic anion transporter family member 4A1,SLCO4A1,7,7.9,0.967358038,0.836785476,1.254245296,0.97005524,0.765428395,0.847792136,1.163888372,1.127733285,1.570967511,0.926450795,0.890078401,1.241059262,0.975112868,0.802173898,0.944809346,1.197496176,1.091652091,1.521766667,1.124948827,0.999974264,1.506523551,1.08816979,0.879221672,1.027316486,1.245438316,1.303378682,1.621284207
Q9H6P5;Q5JWM4,Threonine aspartase 1;Threonine aspartase subunit alpha;Threonine aspartase subunit beta,TASP1,4,7.9,0.912787634,0.809255119,0.525789896,0.919364973,1.239564629,1.118317804,1.002827035,0.992106564,0.597984123,0.895884357,0.841759737,0.747680636,1.030605347,1.211429905,1.149592149,1.031495379,0.996816069,0.940691278,0.902737266,0.971867152,0.753858541,1.099692161,1.358407578,1.113863505,1.011543206,1.020762201,0.816031001
H3BMW4;Q9BTX3-2;Q9BTX3,Transmembrane protein 208,TMEM208,2,7.9,1.355740062,1.277735022,1.838586182,1.398957691,1.316673458,1.318935073,1.249260713,1.313839178,1.58331921,1.411428882,1.246060545,1.88645124,1.283363622,1.217816423,1.156095397,1.007217978,1.256156798,1.346932764,1.33916234,1.210212912,1.95134002,1.36993689,1.206767119,1.031123801,1.068522378,1.293507678,1.583354579
Q6ZT21-2;Q6ZT21,Transmembrane protein with metallophosphoesterase domain,TMPPE,2,7.9,1.234690138,1.234673438,1.308374722,1.249822774,1.192044496,1.075882237,1.150786458,1.290494334,1.922094104,1.160389738,0.974127776,1.137904248,1.147742228,0.97792349,1.11969965,1.001026619,1.049584881,2.580242313,1.408342031,1.310783275,1.297573954,1.189728126,1.354113168,1.421902187,1.267954567,1.096444498,2.115109851
Q9Y2G7,Zinc finger protein 30 homolog,ZFP30,4,7.9,1.222083905,0.806817559,1.353591624,1.041027401,0.91200891,1.390909406,1.186598006,1.119186955,1.748112423,1.135271908,0.752887321,1.264113977,0.96941854,0.926288841,1.335701282,1.124294521,1.000187657,1.715678933,1.05417962,1.008653734,1.357524068,0.875899204,1.171928685,1.132378113,1.141918355,0.908984895,1.563982967
Q8NEP9-2;Q8NEP9-4;Q8NEP9,Zinc finger protein 555,ZNF555,4,7.9,1.33203204,1.221228124,1.19908832,1.016097423,1.206442517,1.30865746,1.246945808,1.157412819,1.641228036,1.003483571,1.009118622,0.981786389,1.057796175,0.962640318,1.194358645,0.959312141,0.800065088,1.439020979,1.06019399,0.91754399,1.199423283,0.93777797,1.293695929,1.070793924,0.886729917,0.816912642,1.332629643
Q5T3U5-2;Q5T3U5,Multidrug resistance-associated protein 7,ABCC10,10,7.8,1.012121487,1.219736791,1.336028028,1.177278764,1.387192672,1.147034018,1.176683512,1.126131887,1.275358265,0.864764809,1.160161953,1.162506409,1.15797326,1.43438673,1.165142373,1.126257219,1.161590596,1.302945817,0.980541829,1.340857077,1.204979738,1.084953127,1.589498599,1.060671886,1.165142055,1.091768692,1.079640621
V9GYR6;Q3LIE5-3;Q3LIE5,Manganese-dependent ADP-ribose/CDP-alcohol diphosphatase,ADPRM,2,7.8,1.033350229,1.220053246,0.853078821,1.039827252,1.29011993,0.737786989,0.809541397,0.908715506,0.878760755,1.22144904,1.134586262,0.972413891,1.121598181,1.279463545,1.03927216,0.967721586,1.050008876,0.7619696,1.576526187,1.471491558,1.344636864,1.203469986,1.279275495,0.825853656,0.932586689,1.075419257,1.027214766
A0A0U1RQW6;Q9Y2E4;E7EPU2,Disco-interacting protein 2 homolog C,DIP2C,11,7.8,0.826129196,0.838380811,0.657404917,0.896663678,0.90570777,0.932143148,0.951118112,0.98475576,0.800933148,0.832093507,0.876673587,0.768923763,0.952912366,0.975704315,0.921361977,0.860971999,1.09389744,0.892167284,0.877867652,0.86727839,0.711147603,0.895713529,0.907504729,0.885142588,0.930790779,0.983920919,0.878275353
P50548;P50548-2,ETS domain-containing transcription factor ERF,ERF,4,7.8,1.277956119,1.069669233,0.867969189,1.053069982,1.066361138,1.08275529,1.079293127,1.084710282,0.952462908,1.280363516,0.986654096,0.85317868,1.104211447,1.01531179,1.087297905,1.011179622,0.943520449,0.982659008,1.364566493,1.172205637,1.049545146,0.984630869,0.996731151,1.072137723,1.089639523,0.960863863,0.940214222
O60303,Uncharacterized protein KIAA0556,KIAA0556,10,7.8,0.980852106,0.842067206,0.648761651,0.956699832,1.118719696,0.991026557,1.192597481,1.008615793,1.631869785,0.778697425,0.73166792,0.663283,0.752293309,1.05908446,0.948368526,0.937074175,0.885882364,1.597336464,0.957306633,0.916784484,0.711758348,0.78972861,1.265833088,1.07809578,1.154244813,1.096322891,1.774157112
E7ER26;P57071-3;P57071-2;P57071,PR domain zinc finger protein 15,PRDM15,9,7.8,1.090849407,0.842687877,0.941371398,1.021872068,1.007072815,0.905936985,0.91542612,1.104421936,1.389912366,0.993493767,0.888523013,0.995249047,1.023059496,1.061150648,0.950603481,0.943335456,1.065958085,1.420546089,1.035584163,0.952278114,1.080496885,1.117101894,1.024175977,1.044448499,0.88266547,1.048052359,1.373653894
Q6ZSC3,RNA-binding protein 43,RBM43,3,7.8,1.018374851,1.024152255,0.868694445,0.902752923,0.910835691,1.198934259,1.169957761,0.961980374,2.804861599,1.213084823,0.814474733,0.693709741,1.005848191,1.200811606,1.252092732,1.269631528,0.855825992,4.42572615,1.289299161,0.9248261,0.877401351,1.01940758,1.105288905,1.286842013,1.371894875,0.939323159,4.968762594
Q2YD98,UV-stimulated scaffold protein A,UVSSA,5,7.8,0.890901144,0.748613249,0.953943083,0.819947462,0.815562875,0.880464981,0.834840406,0.756384724,1.603326361,1.086429208,0.86299392,0.961483037,0.985157974,1.016001811,1.085997686,1.087175226,0.957329587,2.000495527,1.198777974,1.034146268,1.059995251,0.970554932,1.089036888,1.153389963,1.158729317,0.895373204,1.84679646
O15156;O15156-2,Zinc finger and BTB domain-containing protein 7B,ZBTB7B,3,7.8,0.964502114,1.224893631,1.309393351,1.27815614,1.190319145,1.015361702,0.860426311,0.984569446,1.362314058,0.967862633,1.173364221,0.964964446,1.223268818,1.167825926,1.07850525,1.004610816,1.003400893,1.21695744,1.414527815,1.681572051,1.22599841,1.255619486,1.432756316,1.175984854,1.138432005,1.173073124,1.477916847
A0A087WZ62;Q9H6U8;Q9H6U8-3;H0YCW6;Q9H6U8-2;Q9H6U8-4,"Alpha-1,2-mannosyltransferase ALG9",ALG9,5,7.7,1.129887549,1.375561745,3.131214291,1.742806884,1.732404972,1.461284504,1.172598512,2.090210434,3.207649283,1.152455894,1.634920419,2.694398679,1.490276186,1.133920835,1.030892679,1.054377271,1.938611953,2.917118281,1.134535917,1.316820929,2.082663534,1.526181618,1.310172762,1.381930216,1.189856379,1.551594514,2.706076514
Q6UB99,Ankyrin repeat domain-containing protein 11,ANKRD11,18,7.7,1.344896243,0.837297706,1.079498572,0.858593979,1.054209127,1.041012076,0.983583076,0.855148896,2.200971428,1.241019531,0.735024085,0.672095246,0.907590102,0.964184391,0.966501752,0.919667292,0.812166691,1.61250978,1.315258504,0.901960032,0.752759099,0.94840801,0.978297367,1.027292814,1.018830353,0.846338146,2.209909475
Q86YJ7-2;Q86YJ7,Ankyrin repeat domain-containing protein 13B,ANKRD13B,3,7.7,0.8045315,0.741015155,1.052987758,0.861620259,0.986160455,0.828660993,0.841048218,1.108423788,1.222777558,1.000260994,0.965296739,0.973332783,1.032055255,1.280501478,1.149085391,1.057927613,1.059349947,1.600891645,0.871028237,0.990190068,1.064859183,1.014777634,1.228393771,0.93030379,1.241356551,1.008444173,2.208062142
E7EMA9;Q32M88;H0YCL6;B8ZZ60;Q32M88-2,Acid trehalase-like protein 1,ATHL1,4,7.7,0.901895118,0.934942039,1.046013378,0.757660175,0.998726506,1.047543624,0.987503128,0.983841931,1.014455214,1.12499804,1.2144145,1.593253765,0.891121577,1.149403972,1.189464843,1.091280619,1.213854024,1.175651165,0.905226926,1.252810943,1.336809299,0.966416916,1.263884146,1.450410888,1.215341121,1.26441636,1.070912196
F5H2Q3;J3KNH0;Q96MD2,UPF0536 protein C12orf66,C12orf66,3,7.7,1.174991163,1.1009285,1.130989842,1.045047609,1.51658811,1.155759717,1.154055364,1.138650387,1.73047946,0.797026963,0.419191468,0.569134141,0.58031184,0.762117974,1.226007007,0.816271358,0.676105496,0.893097541,1.040743428,0.959637492,1.075227147,1.079740779,0.904497748,0.849659262,0.862162382,1.474331345,1.175069886
Q8N3J3-3;Q8N3J3-4;Q8N3J3,Uncharacterized protein C17orf53,C17orf53,4,7.7,1.076346121,1.070685852,0.975130288,1.06953451,0.90927258,1.03468497,0.977672145,0.933994322,1.392772783,1.337606444,1.014960995,1.236787983,1.039186876,0.884932664,0.847835858,1.357570114,0.931588816,1.717019092,1.177459802,1.221767474,1.068641147,0.87495989,0.869434832,0.999802801,1.007402121,1.097182111,1.483974991
Q6NSI4;B1AQ74;Q6NSI4-2;Q6NSI4-4,Uncharacterized protein CXorf57,CXorf57,6,7.7,1.120412992,1.861009946,0.933326967,1.059679696,0.773144383,1.092540216,0.975596995,0.839590731,2.119814556,0.602433405,1.596561138,0.658322659,0.935476626,0.770042452,1.047769885,0.898329902,0.749065426,1.844835262,1.144195289,1.980462281,0.999499394,0.952627169,0.960109201,1.096273187,1.058003628,0.858778965,2.437502767
Q8IY21,Probable ATP-dependent RNA helicase DDX60,DDX60,13,7.7,0.700252503,1.032380588,1.057088962,0.904940868,0.718148993,1.02615773,0.881859708,0.757364945,1.117707479,0.764131461,0.985163908,1.186290335,0.974437155,0.968650003,1.020024653,0.976949456,0.766885144,1.10814727,0.965466296,1.141431621,1.177572138,1.012582051,0.964631425,1.038444656,0.98805338,0.863360857,1.305361415
Q9H777,Zinc phosphodiesterase ELAC protein 1,ELAC1,2,7.7,1.27985854,1.079405068,0.834840949,1.054913773,1.396879334,1.211044817,1.140409293,0.929109416,0.663205567,1.064143708,0.992253338,0.549857474,1.001689262,1.272798458,1.096979716,1.00868616,0.842273546,0.565653952,1.172948129,1.222738739,1.032301751,1.017290132,1.358704897,1.056874596,1.080947668,0.907819851,1.131940216
A0A0A0MSY9;Q92800-5;Q92800-4;Q92800-3;Q92800;Q92800-2,Histone-lysine N-methyltransferase EZH1,EZH1,5,7.7,0.846244157,0.792584547,1.077201369,1.407190132,1.164198822,1.255868147,1.084733042,1.349205883,1.474452744,0.755984266,0.896411841,0.985000026,0.88186518,0.678393086,0.957982694,0.956954187,0.74256362,1.232431131,0.862992214,1.101517927,1.216940645,0.983304595,0.847971518,0.967385666,1.098802635,0.894549528,1.310512718
Q9UQL6;Q9UQL6-3;Q9UQL6-2,Histone deacetylase 5,HDAC5,7,7.7,1.242789439,1.063489237,1.10840355,0.970903875,1.109619606,1.263104157,1.167729594,0.978512615,0.926860225,1.31266884,1.125859574,1.018031715,0.972455898,1.221489447,1.232704789,1.085766879,0.977296038,1.042788203,1.09003421,1.059178445,1.05738872,0.941388081,1.262755358,1.281648655,1.13179879,0.915834091,1.161550541
Q3MIP1,"Inositol 1,4,5-trisphosphate receptor-interacting protein-like 2",ITPRIPL2,3,7.7,1.129051155,0.943800692,0.801254425,1.092342307,1.156789303,1.06763851,1.199541759,1.188442035,1.07616144,1.411446753,1.245333301,1.176387005,1.190038988,1.296608633,1.108821308,1.074563786,1.299276,1.211327786,1.461371301,1.126482932,1.099765304,1.144843845,1.137564865,1.069909206,1.20099888,1.315191218,1.547198191
Q8N5M9,Protein jagunal homolog 1,JAGN1,2,7.7,1.252636986,0.986066714,1.127857042,1.041485789,1.217866787,1.057871463,1.056808397,1.203027462,1.336773353,1.192976991,0.857544896,0.847303685,1.115962261,1.210271019,1.005223796,1.045098895,1.072497087,0.82211808,1.426518793,1.126470809,1.031728092,1.212023797,1.388675918,1.130353213,1.116190312,1.192390144,0.946025347
Q8IZD2-8;Q8IZD2-6;Q8IZD2-5;Q8IZD2-2;Q8IZD2-7;Q8IZD2;Q8IZD2-4,Histone-lysine N-methyltransferase 2E,KMT2E,7,7.7,0.864349005,0.84912617,0.836737771,0.995244112,1.131958082,1.21331094,1.077309212,0.877838536,1.555325188,0.990473924,1.024039051,1.007538841,0.944898276,0.914540552,0.977768953,0.95133372,1.130619526,1.219171367,0.799970819,0.994838874,1.059047115,0.947061734,1.126628705,1.095507737,1.15160812,0.999613821,1.93659845
Q9UJA3-2;Q9UJA3-3;Q9UJA3;Q9UJA3-4,DNA helicase MCM8,MCM8,6,7.7,0.815851326,0.92204413,0.96737842,0.858788646,0.644983666,0.741509659,0.808994031,0.787583216,1.738416552,1.087848963,1.197802633,1.088225658,1.012871397,0.825951683,1.00232052,1.00973337,1.033968557,2.24018891,0.981043523,1.094907639,0.992174551,0.853436904,0.71556418,0.90366969,0.887067655,0.910515175,2.345612964
Q9ULV0;A0A0A0MR36;Q9ULV0-2,Unconventional myosin-Vb,MYO5B,15,7.7,1.083851514,1.173068857,1.2206672,1.373215333,1.060963893,1.075284898,1.04749472,1.372321124,1.207944242,0.813073492,0.902250928,0.586940685,1.167910026,0.975573752,1.025297403,0.935060249,1.189568009,0.937217894,1.025033446,3.472497241,0.978831872,0.866886477,1.469993027,1.068285609,1.085604703,1.023464602,8.636383186
Q15223;Q15223-3;Q15223-2,Nectin-1,PVRL1,3,7.7,1.045229721,1.181435555,0.997811329,0.904092766,0.93945744,1.256010826,1.116226521,1.071210958,0.821579972,1.162047132,1.02473701,0.941209663,0.88266957,0.908044745,1.051148126,1.090854238,0.962187669,1.097036355,1.064795084,0.772189744,0.222299236,0.548934548,0.66611708,1.030845318,1.026707818,0.44791002,0.471584418
Q9Y289,Sodium-dependent multivitamin transporter,SLC5A6,4,7.7,1.001621889,0.882535879,1.295198093,1.06674099,0.904025058,1.104856545,1.21461129,1.183822703,1.10774235,0.954382073,0.892130112,1.330024316,1.224227873,0.929464693,1.067319253,1.193139857,1.256842968,1.10819282,0.993430498,0.998023613,2.036152443,1.205489341,1.078262501,1.178745624,1.270378255,1.379648931,1.541473568
Q96CP7;K7ESD9;K7ELX5;Q96CP7-2,Calfacilitin,TLCD1,2,7.7,1.574499689,1.077748475,1.302773664,1.041962418,1.197861661,1.550216292,0.760607453,1.30459472,1.334736969,0.970640687,1.136172649,1.177406616,1.439911327,1.264293126,1.30063192,1.001213746,1.213091527,1.066139473,1.516215752,1.758243488,2.208590911,1.355665642,1.832804413,1.158255625,1.080867118,1.495096712,1.703911116
O75437;F5H2M4;A0A087X0A2;A0A087WZJ7;O75437-2,Zinc finger protein 254,ZNF254,5,7.7,0.924446746,0.803787863,0.622528869,0.880327664,1.15345407,0.888159552,0.981169394,1.252345034,4.781312486,1.041221891,1.14056025,0.770420717,1.071532692,0.808886885,0.994896063,1.009595803,0.785860382,5.190148537,1.09183564,1.056912461,0.921819647,1.109675881,0.969213667,0.860645954,0.951587812,0.979389906,1.935448557
C9J069,Uncharacterized protein C9orf172,C9orf172,7,7.6,1.226365525,0.980596972,1.230689698,1.273538895,1.306371688,1.131073662,1.17926356,1.157233519,1.564233978,0.852466999,0.858329993,0.841995211,1.035359775,1.087258665,0.992899372,0.982587623,0.738117346,1.639286568,1.187854992,1.284586111,1.186371896,1.057444507,1.314733748,1.058727651,1.219276125,1.08838023,1.423178965
E9PEZ1;Q8IWT3;Q8IWT3-3,Cullin-9,CUL9,18,7.6,0.834400994,1.35232875,1.005162997,0.89994349,1.486092623,1.282809557,1.05926936,1.043608776,1.166675534,0.815846204,1.261926553,0.959203662,0.927883125,1.442004091,1.24182523,1.046226524,1.087362205,1.355602254,0.817004086,1.45165441,1.006479402,0.878148918,1.619407502,1.32081282,1.09642405,1.039765439,1.593008774
J3KPF0;F8VWT9;Q9Y4D8-4;Q9Y4D8;Q9Y4D8-2,Probable E3 ubiquitin-protein ligase HECTD4,HECTD4,31,7.6,0.72378314,1.145216778,0.869529671,0.968019365,1.157974125,1.216195111,1.090973095,1.009637226,1.091765334,0.812579775,1.141510082,0.790133886,0.937717144,1.111612236,1.161522038,1.021408561,0.977820249,1.144737265,0.663520463,1.180592735,0.856390386,0.875185343,1.169139206,1.226085935,1.059558243,0.983521223,1.166953681
Q9NPC7-3;Q9NPC7-2;Q9NPC7,Myoneurin,MYNN,3,7.6,1.144389553,0.860293341,0.771210741,1.211556347,0.895245263,0.946487108,0.944948553,0.717039607,3.575422728,1.062459037,0.741681629,0.632464015,0.842198067,0.724169887,1.033205255,0.867732474,0.8170308,2.439045722,1.176394318,1.079692894,1.059028175,1.020526297,1.017004959,1.111215843,1.067847106,0.92160619,2.389652313
Q6ZVX7,F-box only protein 50,NCCRP1,2,7.6,1.009551491,1.106603787,3.199195948,0.750677472,1.206584941,1.233283767,1.126994236,1.345567813,1.373550219,1.865235356,1.198006926,1.928227161,1.178481903,1.912514662,1.240008458,1.669625544,2.403780775,2.399890203,1.334182888,1.109495843,1.305365586,0.97906766,1.19704348,1.021651409,1.049464378,1.142160986,1.280468063
Q9NRA0-3;A0A075B7A1;M0R344;Q9NRA0-4;Q9NRA0-2;Q9NRA0;Q9NRA0-5,Sphingosine kinase 2,SPHK2,3,7.6,1.332508254,0.777616889,0.734756657,0.785380142,0.915694378,0.969561611,0.80345623,0.829737531,0.836811217,1.287857747,0.919249236,1.637144922,1.157071871,1.211266041,1.040939061,0.992797414,1.237360432,1.481089567,1.532439759,1.069092151,1.595435398,1.193571184,1.312712602,1.147747105,0.996402927,1.202352897,1.333252104
A0A087WZ50;Q8TCT7-2;Q8TCT7-4;Q8TCT7;A0A087WZ93,Signal peptide peptidase-like 2B,SPPL2B,3,7.6,1.090376533,1.331092843,2.14327497,1.191226086,1.018079355,1.546477681,1.41704251,1.302127863,1.019208592,0.851819911,1.073477267,1.816086368,0.905691267,0.886345355,1.256342347,1.336907696,1.051429071,0.871671314,1.2079049,1.249269446,2.148018515,0.988227961,1.066595727,1.38523821,1.290048428,1.20667384,1.231263165
Q92545,Transmembrane protein 131,TMEM131,13,7.6,0.782901419,1.062535018,1.454584188,1.051535903,1.233912733,1.061649154,1.027305776,1.162954846,1.689850963,0.853795395,0.981536174,0.936023744,0.947819356,1.18295297,0.978352777,0.988848289,1.028978045,1.590965092,0.692537152,0.996304277,0.841911502,0.899331309,1.144058658,0.924772629,0.965878471,0.860332035,1.736812093
Q96MV1;C9J6J2;C9JJM2;S4R434,Transmembrane protein 56,TMEM56;TMEM56-RWDD3,2,7.6,0.911492505,1.253851134,1.012502008,1.007834206,0.981449614,1.088657539,0.972947925,0.950146518,1.254361612,0.684503162,1.151936303,0.737051765,0.815972976,0.952138137,1.088830668,0.799701486,0.661091178,1.226055928,0.813576644,1.433259514,0.878150296,1.053722803,1.142528674,1.288272051,1.064642121,0.808669151,1.200538601
O94886,CSC1-like protein 1,TMEM63A,7,7.6,0.827686234,1.296288078,1.394696118,1.10833787,1.140806072,1.517499877,1.286563879,1.078431305,1.24919677,0.724528546,1.285087649,1.34864342,1.114327469,1.214890461,1.459691034,1.235287796,1.126551448,1.275518707,0.841426909,1.36969295,1.493607783,1.127781724,1.111898142,1.440098361,1.174665454,1.110139287,1.404320777
Q9HCJ1-2;Q9HCJ1,Progressive ankylosis protein homolog,ANKH,3,7.5,1.058186608,1.220077536,1.30732249,1.322188842,1.031425263,1.091176549,1.270182012,1.181683686,2.091193755,0.865589689,0.946851187,1.193017524,1.165354948,0.805247148,0.95195273,1.02640139,1.00627241,1.546145285,0.949963733,1.053538074,1.220432942,1.095060734,0.93078749,1.042403904,1.171324447,1.011810745,1.999182114
B1AMW1;P19256-2;P19256-3;P19256;H0YDI1,Lymphocyte function-associated antigen 3,CD58,2,7.5,1.326168176,1.174718221,1.016006334,1.049832311,1.138620098,1.085881091,1.167914067,1.127697547,0.927190842,1.164506216,1.187362342,1.07041135,1.085058806,1.160668704,1.074863927,1.064927715,1.062029481,1.01662871,1.075718103,1.22172971,1.020656341,1.00187372,1.024469672,1.138496897,1.088815974,0.922206966,1.273659395
Q7L5Y6;Q7L5Y6-2,DET1 homolog,DET1,3,7.5,1.070042565,0.856898106,0.718678326,1.03911684,1.298903778,1.15774106,1.017473678,0.778803614,1.052771953,0.995633554,0.934021793,0.821339736,1.147125227,1.175401153,1.060368688,0.974978389,1.066006974,0.910925191,1.182242705,0.950086629,0.873683824,1.22000924,1.422558403,1.102040355,1.09116076,1.208435333,1.080404446
Q9Y251-3;Q9Y251-2;Q9Y251,Heparanase;Heparanase 8 kDa subunit;Heparanase 50 kDa subunit,HPSE,3,7.5,0.861598191,1.411002373,0.843241619,0.916496594,0.923808803,1.25793973,0.872280383,0.802709371,0.939931626,0.844208718,1.144465123,0.718990551,0.906666014,0.890263668,1.505740442,0.89614483,0.724182618,0.936824013,0.94882411,1.60006626,0.804410524,0.919457224,0.96716423,1.436614125,1.013559244,0.798582253,1.41910042
O43187,Interleukin-1 receptor-associated kinase-like 2,IRAK2,4,7.5,1.027032846,0.978340497,0.633203695,0.888114479,0.780896142,0.99236241,1.12602457,0.958943613,1.486393176,1.239115772,1.078973459,0.628131243,0.968524712,0.949459013,0.900419439,1.146060784,1.032378904,1.981964795,1.05179247,1.050600194,0.664426104,0.78906685,0.99171315,0.909243746,1.16666894,1.018810692,1.712054529
