Majority protein IDs	Protein names	Gene names	Peptides	Sequence coverage Rep_1 [%]	Azaguanine_1	Raltitrexed_1	Topotecan_1	Floxuridine_1	Nutlin_1	Dasatinib_1	Gefitinib_1	Vincrisitine_1	Bortezomib_1	Azaguanine_2	Raltitrexed_2	Topotecan_2	Floxuridine_2	Nutlin_2	Dasatinib_2	Gefitinib_2	Vincrisitine_2	Bortezomib_2	Azaguanine_3	Raltitrexed_3	Topotecan_3	Floxuridine_3	Nutlin_3	Dasatinib_3	Gefitinib_3	Vincrisitine_3	Bortezomib_3
"Q9GZT3-2;Q9GZT3;A0A087WUN7;H0YJ40;G3V4X6;G3V2S9;H0YJW7"	SRA stem-loop-interacting RNA-binding protein, mitochondrial	SLIRP	8	60.7	0.933984337	0.909626095	1.037376978	0.877873801	0.95316988	0.998968074	0.92144114	0.816012531	0.64705482	0.901895157	0.916565249	1.001980463	0.947226421	0.931649749	0.994432168	0.93638174	0.842397642	0.704453877	0.98478165	0.961159336	1.054186581	0.840874128	0.954954556	1.007236578	0.974487875	0.836412792	0.712624187
"Q5T0V2;Q5T0V4;Q5T0V0;O75093-2;O75093"	Slit homolog 1 protein	SLIT1	2	5.4	0.920575236	0.94527514	1.06536352	0.963760697	1.029752331	0.951672776	0.940614295	0.98301965	0.759625021	0.864072265	0.964614322	0.978906506	1.025142027	0.992783838	0.958354709	0.910069792	0.875439539	0.897268987	0.856129761	0.904380962	0.91618753	0.911633848	0.918345893	0.967942326	0.893128357	0.893474815	0.771170908
Q9H2G2-2	STE20-like serine/threonine-protein kinase	SLK	53	47.3	1.031599166	1.004264613	1.022237075	0.995643366	0.921806132	1.045701585	1.094038084	1.028432808	1.124674493	0.981931439	0.967269111	0.999993663	1.006785853	0.939458108	1.066798336	1.065798238	1.033344649	1.127476217	1.000884208	0.963010803	1.000870402	0.97028389	0.935808367	1.013660911	1.065897078	0.995434205	1.112716917
"Q14BN4-2;Q14BN4-3;Q14BN4;H7BZK0;Q14BN4-4;H7C3M8;B7Z964;Q14BN4-5;Q14BN4-6"	Sarcolemmal membrane-associated protein	SLMAP	20	24.4	0.822839124	1.024002522	0.980925081	1.066035079	1.183714192	0.980465246	0.980770723	0.830490147	1.225659589	0.813840347	1.013701513	1.042209756	1.105462509	1.16889471	1.011849253	0.941508713	0.839716252	1.325669042	0.825770207	1.080266087	1.006552707	1.11563872	1.289299891	1.005473846	0.995883138	0.808638554	1.222607588
"Q9Y3B1;Q9Y3B1-2"	Protein slowmo homolog 2	SLMO2	2	13.9	0.795560791	0.724421085	0.663859027	0.844541756	0.886208006	0.804016661	0.824775895	0.603301902	1.783216362	0.835215099	0.832886294	0.848808975	0.862091909	1.047041282	0.712337961	0.90121685	0.946048878	1.542780289	0.791546623	0.926858308	0.989103971	0.798630821	1.191467389	1.047006006	1.006732153	0.824529086	2.395495746
P03973	Antileukoproteinase	SLPI	3	9.1	0.570464996	0.762130986	0.819192571	0.641233306	0.559910335	0.946848811	0.924815647	0.704118026	0.419688329	0.680953479	0.868449724	0.974039369	0.736825637	0.680122088	1.044321442	0.932906687	0.909559358	0.439472251	0.760451929	0.900923933	1.017382108	0.748671516	0.746113445	1.127978338	0.978871658	1.029341614	0.559419492
"H0YNF3;H0YMR6"		SLTM	7	60.2	1.932193977	1.107290095	1.134618337	1.193309126	1.082336543	0.539261379	1.102698741	1.487472019	0.662771931	1.786272432	0.688501832	0.860408486	0.942684532	0.946164377	0.76763915	1.005696331	1.306624921	0.589343341	2.420729283	1.182270704	1.650960321	1.492717148	1.31846785	0.772603638	1.654502201	1.453536627	0.879003784
"Q9NWH9;Q9NWH9-3;H7C3F4"	SAFB-like transcription modulator	SLTM	38	37.8	1.217420195	0.923498378	0.972285587	1.010890581	0.991584739	0.946489934	0.955132273	1.009613263	1.043726182	1.212020943	0.917601087	0.977518659	1.025233447	0.970869259	0.922966204	0.918172754	1.020907024	0.993107453	1.176648371	0.925559675	1.02274888	1.030074745	1.029896486	0.974594448	0.970293321	1.02594354	1.075395275
O95391	Pre-mRNA-splicing factor SLU7	SLU7	21	31.1	1.2084027	1.024242356	0.952703711	1.055317407	0.95623783	0.936025217	0.967704769	1.196995907	2.073694822	1.236658827	1.075538304	0.973712214	0.971189632	1.068465358	0.983321073	1.039410686	1.168937474	2.072863281	1.161744288	0.921336262	0.868289983	0.988326464	0.87459909	0.827150059	0.880073944	1.124019748	1.938001256
"B7Z5N5;Q15796-2;Q15796;K7EJX0"	"Mothers against decapentaplegic homolog;Mothers against decapentaplegic homolog 2"	SMAD2	11	27.1	0.951515401	0.781579893	0.899585893	1.006190533	0.967426983	1.431141801	1.06921947	0.827007471	0.914444504	0.993089944	0.907533554	0.906957162	0.929518547	1.039298751	1.362272494	1.163124146	0.834815367	0.949521016	0.988682178	0.789108311	0.946223035	1.072332542	1.007984444	1.286424383	1.104804755	0.887105625	1.020108699
"P84022;P84022-2;P84022-3"	Mothers against decapentaplegic homolog 3	SMAD3	11	24.7	1.003143313	1.103737822	0.93633069	1.195559941	1.385029767	1.164321103	1.044757092	1.174144492	1.871599562	0.983225239	0.983201461	0.902594462	1.103696595	1.219133276	1.089990134	1.000434679	1.049398603	1.540530009	0.791292752	0.877206579	0.774354405	0.854432989	1.091352219	0.870368066	0.854291754	0.867376185	1.286380037
"K7EIU8;Q13485;K7ES96"	"Mothers against decapentaplegic homolog;Mothers against decapentaplegic homolog 4"	SMAD4	11	28.5	1.032487967	0.799694671	0.827621679	0.87236869	0.800164655	0.978103831	0.919089473	1.052295553	1.037234262	1.119293694	0.960674807	0.987086027	0.987472866	1.068722642	1.078985947	1.097645711	1.165401246	1.178635178	1.011781649	0.821891185	0.883699854	0.998376314	0.902632319	1.067578135	0.994279144	1.164653234	1.067190627
"Q99717;Q15797;D6RD62;D6RBB4"	"Mothers against decapentaplegic homolog 5;Mothers against decapentaplegic homolog 1"	"SMAD5;SMAD1"	6	9	0.890519968	0.822258845	0.840099203	1.042376106	1.247935367	0.930371728	1.041809567	0.954596205	1.365400326	0.979274103	0.954965963	0.949451082	1.108172864	1.700449287	1.252320719	1.219378952	0.98518851	1.609139807	0.947367297	0.954156124	0.954570056	1.145570723	1.376013117	1.080838133	1.065905735	0.932807618	1.297532175
"Q8IYB5-3;Q8IYB5-2;Q8IYB5;A0A087X1X9"	Stromal membrane-associated protein 1	SMAP1	11	17.7	0.873112502	0.830087452	0.827713904	0.844192172	0.836305876	0.895677689	0.819981165	0.911005021	0.790633999	0.985301754	0.909674862	0.856519541	0.918305917	0.952443804	0.994168877	0.964654763	0.923774129	0.961155732	0.979971192	0.85953992	0.881408058	0.844252971	0.917243743	0.948524425	0.940914231	0.938563129	1.070522806
"A0A0A0MRP6;P28370-2"	Probable global transcription activator SNF2L1	SMARCA1	40	34.5	1.062116921	1.601654694	1.061050403	1.108546686	0.964151192	1.179076465	1.063284961	1.185080229	1.832396709	1.168593335	0.989536738	1.013165023	1.148449104	0.938766631	0.648037305	0.788673742	0.798957459	1.690169314	1.051157429	1.066084996	1.25252797	0.837513085	0.895453388	0.621001799	0.809739018	0.80966551	1.396106353
"B7ZLQ5;P28370"	Probable global transcription activator SNF2L1	SMARCA1	41	34.3	0.772528976	0.852150729	0.906960564	0.85837334	0.732060328	0.807829684	0.916536954	0.714988743	1.224422838	0.741208724	0.837252911	0.850713242	0.79366644	0.70695434	0.756466723	0.880992735	0.685867204	1.221110019	0.730356074	0.79049841	0.859818856	0.817328485	0.689526684	0.761684069	0.865810385	0.677561286	1.187440416
"P51531;P51531-2;F6VDE0;A0A0U1RQZ9"	Probable global transcription activator SNF2L2	SMARCA2	38	25	1.006129375	1.058085043	0.994076782	0.972166498	1.070015408	1.010666341	0.988529602	0.953596776	1.003256406	0.943222739	1.027986837	0.966655591	0.953745611	1.046302652	1.015730747	0.919945865	0.919684123	0.999026765	0.986002701	1.034303328	1.010200355	0.95337049	1.076262974	1.005485932	0.996774534	0.920757609	1.03049479
O60264	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	SMARCA5	41	42.3	1.001613352	0.889362591	0.898240703	0.935303265	0.851494743	0.866355249	0.945064394	0.991346218	1.082902029	0.998298204	0.939272743	0.94914355	0.943901056	0.909975233	0.895655596	0.960223442	1.007903715	1.112677285	0.971656096	0.841738425	0.848796257	0.890451421	0.765966034	0.81087958	0.881958813	0.93584056	1.06371996
"Q9H4L7;Q9H4L7-2;Q9H4L7-3"	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1	SMARCAD1	15	13.1	0.917697385	0.810691253	0.910548055	0.80882103	0.714543797	0.785506801	0.831449888	0.907086807	1.101130028	0.921810356	0.941017908	0.946054452	0.724157867	0.774108519	0.860006693	0.909158775	0.930006791	1.179233899	0.831545656	0.853216341	0.940409291	1.159163837	0.780699775	0.978745988	0.882302952	1.267442193	1.184954084
Q9NZC9	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1	SMARCAL1	7	11.3	0.910136945	0.61448921	0.849999709	0.730417229	0.931517913	0.831444835	0.930740145	0.970297055	1.272279254	0.911446957	0.780408937	0.904881738	0.930863399	0.968582449	0.921225013	0.827102944	1.23971992	1.435040426	0.953870538	0.675880696	0.851647555	0.780658333	0.905133924	0.868760819	0.882029942	1.077883636	1.238599307
"Q12824-2;Q12824;G5E975;B5MCL5"	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	SMARCB1	10	33	1.017296444	0.893962456	0.939836999	0.879487105	0.887334934	0.839554754	0.933065563	0.892070893	1.354126435	0.964870354	0.818247414	0.922380931	0.96051264	0.837981566	0.810517667	0.828048925	0.949134033	1.073255071	0.964661341	0.870322894	0.86664974	0.827763024	0.815143708	0.821414868	0.86119225	0.903138465	1.008601865
Q92922	SWI/SNF complex subunit SMARCC1	SMARCC1	30	24.3	1.033412181	0.650578295	0.590900945	0.679927365	0.662771157	0.667173225	0.782713467	0.948625181	1.250710862	1.018290929	0.61663387	0.581705252	0.739222162	0.641673367	0.678660177	0.792389066	0.983129303	1.312267542	1.120191939	0.684054691	0.669240375	0.737037605	0.694979016	0.750950047	0.819107782	1.110041042	1.460192627
"Q8TAQ2;F8VXC8;Q8TAQ2-2;Q8TAQ2-3"	SWI/SNF complex subunit SMARCC2	SMARCC2	33	25.4	0.950412834	0.932761777	0.904644095	0.897856407	0.812573494	0.874414497	0.917027949	0.8216969	0.906833344	0.950669416	0.887636939	0.912964359	0.906606935	0.817053661	0.87884996	0.904494706	0.842644631	0.934510969	0.956754071	0.929946486	0.883749403	0.862796335	0.820981749	0.850693346	0.9058696	0.81981887	0.914233605
"Q96GM5;Q96GM5-2;F8VRQ4;F8VUB0"	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1	SMARCD1	10	21.7	0.995928851	0.786374363	0.814503472	0.819241907	0.83196301	0.796806356	0.877045797	0.810185267	1.119838977	1.025551245	0.806860947	0.835033734	0.888000283	0.766881808	0.816661335	0.83313635	0.868071946	1.158690494	1.00674928	0.831347958	0.894555679	0.889682312	0.807566166	0.857377032	0.82989768	0.875636603	1.156050486
"J3KMX2;B9EGA3;Q92925-3;Q92925-2;Q92925;J3QWB6"	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2	SMARCD2	11	26.1	0.934616078	0.86685784	0.908905923	0.884337211	0.892379682	0.854962722	0.955720069	0.944824651	0.935035723	0.924354798	0.884491362	0.86280169	0.891920727	0.829225424	0.854632542	0.905099549	0.954541645	0.883505637	0.967810533	0.928111464	0.885366562	0.919803793	0.89700827	0.850599148	0.976525569	0.970839115	0.951678205
"Q6STE5-2;Q6STE5"	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3	SMARCD3	8	20.9	1.068066791	0.776610153	0.655589017	0.689902975	0.601061052	0.940118721	0.965347879	0.698159544	0.766257873	1.010345296	1.797362944	1.561799558	1.409799888	1.401124758	1.316249863	0.752791139	2.14310189	2.574104438	0.928018827	2.364692433	1.936236046	1.60221601	1.734207352	1.497246481	0.78926911	3.076923889	3.583954621
"Q969G3-2;Q969G3-6;Q969G3-5;Q969G3;B4DGM3;Q969G3-3;Q969G3-4;J3QKS7"	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	SMARCE1	19	49.3	1.016798321	0.91554565	0.918846033	1.020703538	0.88166366	0.936537065	0.928812783	0.985342729	1.216229706	1.054099739	0.963765019	0.883873915	0.948409122	0.904480006	0.931802045	0.988037505	1.005532781	1.2222027	1.015676474	0.87643723	0.851129693	0.9685753	0.861324502	0.904988659	0.936404202	0.992680373	1.163614381
"Q14683;G8JLG1"	"Structural maintenance of chromosomes protein 1A;Structural maintenance of chromosomes protein"	SMC1A	69	47.3	0.8862043	0.785817966	0.73779624	0.746678082	0.690475392	0.819624388	0.927524552	0.825051853	1.033111049	0.88555031	0.804914722	0.755000799	0.756440692	0.718531457	0.842741218	0.922510103	0.841428332	1.042962908	0.892783214	0.828412933	0.771262924	0.745189132	0.709027185	0.82801514	0.907127051	0.878509714	1.056230237
"O95347;O95347-2"	Structural maintenance of chromosomes protein 2	SMC2	45	32.1	0.837730437	0.82556449	0.529547151	0.609261537	0.440177755	0.752350394	0.844070355	0.75655778	0.75054569	0.873743784	0.869796659	0.547888585	0.62860471	0.452749507	0.779819988	0.926950414	0.80476441	0.792957694	0.84857916	0.827218959	0.57171526	0.65277493	0.453910187	0.763840205	0.852443844	0.80161413	0.788259005
Q9UQE7	Structural maintenance of chromosomes protein 3	SMC3	52	36.2	0.883849721	0.777077179	0.733442569	0.756965491	0.676443349	0.87255185	0.931905123	0.884617292	1.002163914	0.918360142	0.812129369	0.747666506	0.746596935	0.708629493	0.884937444	0.99748714	0.90275848	0.998440076	0.900170904	0.794824162	0.73378713	0.774396841	0.70604106	0.870749875	0.970794393	0.941884691	1.025161917
"Q9NTJ3;E9PD53;Q9NTJ3-2"	"Structural maintenance of chromosomes protein 4;Structural maintenance of chromosomes protein"	SMC4	53	39.1	0.84349316	0.810251363	0.519935588	0.585378871	0.436565978	0.70406572	0.833086122	0.721616625	0.756430791	0.795991021	0.772440007	0.529320197	0.596398635	0.418756602	0.723163181	0.813330348	0.692406586	0.74974744	0.860772143	0.787861434	0.544465411	0.623087644	0.450548823	0.70344044	0.824850312	0.759426173	0.768078247
Q8IY18	Structural maintenance of chromosomes protein 5	SMC5	25	17.5	0.967896456	0.830408811	0.811741332	0.761773846	0.772681039	0.7856646	0.891836608	0.804693766	0.919609853	0.804386438	0.557533652	0.771493406	0.878492157	0.474008683	0.539178933	0.500656103	0.735297309	0.851505157	1.03922499	0.855856861	0.835792003	0.813243757	0.773072227	0.848168671	0.886980403	0.839503597	0.910838946
"Q96SB8;Q96SB8-2;C9JMN1"	Structural maintenance of chromosomes protein 6	SMC6	25	23.4	0.994975189	0.936564345	0.906208394	0.836805186	0.813690145	0.90205735	0.914837123	0.919712715	0.954644204	0.960894652	0.878747796	0.862890755	0.822431842	0.783814841	0.848061567	0.897551461	0.833493325	0.889830003	1.011051404	0.869242285	0.89710418	0.887150917	0.813589602	0.940506725	0.917000003	0.958243931	0.965091869
"A6NHR9;A6NHR9-2;J3KTL8"	Structural maintenance of chromosomes flexible hinge domain-containing protein 1	SMCHD1	32	18.8	0.824878974	0.951466345	0.883117464	0.7963201	0.731425585	0.835139687	0.889315466	0.883784695	0.919905959	0.761903112	0.862757509	0.763755943	0.727692513	0.567965231	0.762007229	0.807537138	0.734964102	0.819669739	0.795825147	0.898075139	0.809687517	0.715494845	0.604588986	0.804827923	0.840701462	0.799047288	0.877086418
"Q8TEV9-2;Q8TEV9"	Smith-Magenis syndrome chromosomal region candidate gene 8 protein	SMCR8	8	12.3	0.888208994	0.952996256	0.81467981	0.740972294	0.817878292	0.925478383	1.004323568	0.761942109	1.259702191	1.071851811	1.134290243	1.054763405	0.968376412	0.918400681	0.957590085	0.927713564	0.992220782	1.121640838	1.176738222	1.111078816	1.095789529	1.071020814	1.015192401	1.251355043	1.33588008	1.055228654	1.470642171
"Q6IN85;Q6IN85-2;G3V5Z3;Q6IN85-4;H0YIY8;Q6IN85-5"	Serine/threonine-protein phosphatase 4 regulatory subunit 3A	SMEK1	18	24.1	1.072900362	0.953164528	1.011585849	1.21662909	1.070475296	0.91119411	0.926295861	1.007362908	1.021879502	0.94042318	0.889401212	0.922870924	1.08095168	0.919123862	0.82959388	0.793027304	0.895667358	0.943397632	0.999905416	0.919629313	1.00372198	1.20168197	1.082534562	0.890518443	0.862198438	1.005608922	1.056322281
"Q5MIZ7-3;Q5MIZ7-2;Q5MIZ7"	Serine/threonine-protein phosphatase 4 regulatory subunit 3B	SMEK2	16	23.7	0.882308584	0.81292192	0.820581308	0.808606779	0.710093488	0.759521855	0.803192873	0.893567316	1.053521162	0.862040411	0.844098833	0.7829747	0.859771718	0.6697304	0.738328979	0.818206773	0.909522107	1.037786547	0.916430248	0.843300059	0.782101789	0.650396386	0.690812577	0.634224962	0.776598046	0.663813729	0.917947196
"Q96Q15;J3KRA9;Q96Q15-2;Q96Q15-3;Q96Q15-4"	Serine/threonine-protein kinase SMG1	SMG1	34	9.9	0.950710262	0.855842946	0.898358806	0.97527701	0.862386809	0.921621801	0.99295419	0.957608347	1.29822427	0.918746655	0.858746926	0.867674979	0.993038456	0.820516303	0.93674067	1.0036412	0.945104181	1.295223108	0.897743022	0.840562164	0.893739615	0.911861258	0.846413648	0.872379941	0.993019186	0.877399242	1.270799408
Q86US8	Telomerase-binding protein EST1A	SMG6	21	12.3	1.03391767	0.940562914	0.963972671	0.944130255	1.239300396	1.002890145	1.071838812	0.808705207	1.099384841	1.034606537	0.952409099	0.939597156	0.934495692	1.177388798	0.946213217	0.940983518	0.80212856	1.127205182	1.019340149	0.967865279	0.929933059	0.767076531	1.166510065	0.910087575	0.940596171	0.663962896	1.002306548
"B1ALB4;E9PD50;Q92540-2;Q92540;Q92540-5;Q92540-4"	Protein SMG7	SMG7	7	10.6	0.944686456	0.952048041	0.910812837	1.036765496	0.969264677	0.97200327	0.981939167	0.974141113	1.135889465	0.90006372	0.91059634	0.939766221	0.933789243	0.820771774	0.918880133	0.852515864	0.906716782	1.468495766	0.91969085	0.921096165	0.981715618	1.021696197	0.910435172	0.931466766	0.900704099	0.980009244	1.503952167
"Q8ND04;Q8ND04-2;Q8ND04-3"	Protein SMG8	SMG8	25	30.1	1.102864095	1.024707282	1.04648572	1.148471535	1.05519782	1.019760318	1.049367545	1.209307576	1.382097606	1.093124702	1.067040466	1.045640646	1.092646339	1.085569052	1.020631246	1.087422601	1.120611696	1.324721838	1.109446879	1.012432539	1.090075035	1.125262808	1.050311889	1.043856752	1.034557203	1.274862389	1.400715752
"Q9H0W8;Q9H0W8-2;M0R2N0;M0QZC7;M0QZH1;M0QX70;M0QYR7"	Protein SMG9	SMG9	15	25.8	1.146901886	0.97253569	0.958129347	1.008273199	1.158399035	0.90736406	1.049860252	1.173698827	1.457957219	1.015532556	0.787477231	0.973670463	1.072547858	0.93842097	0.804288982	0.825048548	1.008483615	1.361648717	1.124241307	1.003865895	1.001176344	0.902269857	1.147041346	0.870818867	0.971042518	0.959317226	1.327025298
"Q96EX1;E5RH51"	Small integral membrane protein 12	SMIM12	4	39.1	1.079076418	0.882437736	0.991837716	0.821161501	0.958609715	0.942063035	0.952508509	0.863314779	0.848432258	0.876132754	0.826580333	1.008761549	0.87977995	0.990426524	1.042224111	0.949420072	0.846001496	0.743310771	0.993389085	0.960906815	1.04830879	0.827775073	1.077862942	1.00134949	1.083760586	0.9058434	0.860169761
"Q96KF7;V9GYL2;V9GYF9"	Small integral membrane protein 8	SMIM8	2	8.2	0.819880984	0.499215353	0.643871736	0.549477689	0.705378116	0.95970845	0.784552724	0.493518012	0.485719526	0.801446647	0.429483239	0.595418761	0.560465948	0.667728434	0.945327333	0.694267844	0.404398456	0.387196782	0.830676527	0.788432414	1.025350202	0.779314685	0.933251593	1.012164631	1.007820576	0.725482934	0.691075415
"E7EQZ4;Q16637-4;Q16637-2;Q16637-3;Q16637;B4DP61"	Survival motor neuron protein	"SMN1;SMN2"	9	33.3	1.156761444	1.203559332	1.028879864	1.15029486	1.114559214	0.925776236	0.998016341	1.339219981	1.034110094	1.137168876	1.076004067	1.082896781	1.225568306	1.104295298	0.875836628	0.945194567	1.446861336	1.291630984	1.104043929	1.02201658	0.972572717	1.094456659	1.051141701	0.809719692	0.850002773	1.3027569	1.258993543
O75940	Survival of motor neuron-related-splicing factor 30	SMNDC1	8	45.4	1.140221285	0.781758239	0.87054078	0.957730644	0.690487967	0.8439402	0.94043815	1.028004368	1.3722009	1.212827805	0.829014031	0.939336324	0.971665862	0.711373701	0.900506867	0.973660462	1.094370526	1.52582758	1.170831206	0.801635364	0.891357851	0.938022319	0.769999428	0.872712667	0.96410738	1.065445106	1.409116217
"Q9H4F8;Q9H4F8-2"	SPARC-related modular calcium-binding protein 1	SMOC1	10	18.2	1.37911242	0.803986359	0.831747313	0.719160796	0.904129913	1.503481789	1.165187788	0.755775996	0.766626118	0.902300501	0.575998899	0.746860746	0.795897169	0.69599449	0.998757403	0.838267201	0.570560543	0.589822224	0.942789841	0.620431692	0.668680061	0.569157746	0.804717538	1.34467625	1.007614302	0.391385358	0.381695531
"Q5TE25;Q9NWM0-2;Q9NWM0-4;Q9NWM0;Q9NWM0-6;Q9NWM0-5"	Spermine oxidase	SMOX	8	12.2	1.640721336	1.000747492	1.292540587	1.041284476	0.856074323	0.984737882	0.919531409	1.011588148	2.727922473	1.79689992	1.28409248	1.393903372	1.240834228	0.991050775	1.206078177	1.000719137	1.275220378	2.835650237	1.607881169	1.224991204	1.324378745	1.11641081	1.086437256	0.943246261	1.064438218	1.116723784	2.755269265
"O60906;H0Y5N2"	Sphingomyelin phosphodiesterase 2	SMPD2	6	10.6	1.104650267	1.007006868	0.999779482	1.155876203	0.979424112	0.929183331	0.978887677	0.870031067	0.937041964	1.049917269	1.018880402	1.12730414	1.23961409	0.865989854	0.99161322	0.87469467	0.883045043	1.104435874	0.930906995	1.00281259	1.023853911	1.069533963	0.962684813	1.055154469	0.920788547	0.846953711	0.957360348
"H7BXF4;Q9NXE4-2;Q9NXE4-6;Q9NXE4-8;Q9NXE4-10"	Sphingomyelin phosphodiesterase 4	SMPD4	18	23.9	0.897106183	1.041282662	0.992863962	1.014438801	0.922981504	0.935572769	0.923616736	0.841456482	1.110824725	0.903059397	1.186045732	1.039860812	1.019993487	1.021839018	1.028489774	1.020617687	0.870712269	1.157300344	0.821089479	1.102227102	0.962526352	1.003565186	0.938372942	0.915138166	0.89933956	0.79810017	1.106212918
"Q92485;Q5T0Y8;F8VWW8;Q92485-2"	Acid sphingomyelinase-like phosphodiesterase 3b	SMPDL3B	5	11.4	1.034698476	1.90801389	2.404924694	2.043266326	2.008767964	1.106777276	1.133989108	0.967041574	0.862932241	1.060753804	1.929133204	2.168932628	1.982822083	1.65843206	0.988711936	0.900739932	0.927553733	0.853492859	0.82007827	1.613361735	1.726435261	2.323998896	1.732439765	1.217834675	1.040952621	1.012734943	0.871871587
"P52788;P52788-2;H7C2R7"	Spermine synthase	SMS	13	39.9	0.875723885	0.924000904	0.835172347	0.91528306	0.895205458	0.96744621	0.929784683	1.147532394	0.862811775	0.960361311	1.048157468	1.027984352	1.016973656	0.979286934	1.11728638	1.015052078	1.23890511	1.042862463	0.956435791	1.138642531	0.887081767	0.980276425	0.935214602	1.005143334	1.021035694	1.258317036	0.890904878
"P53814-5;P53814;P53814-6;A0A087X1R1;A0A087WVP4"	Smoothelin	SMTN	11	16.8	0.869929963	3.210392403	1.079212927	1.481845453	1.178329982	0.718346999	0.832159443	3.926817164	3.4588437	0.889948954	2.481166872	1.131110664	1.452664899	1.085188006	0.82079061	0.97711707	3.073776066	2.849021272	0.92288098	2.564898157	1.000270306	1.254186357	1.160195979	0.792832616	0.908145155	2.888924755	2.649882766
Q2TAY7	"WD40 repeat-containing protein SMU1;WD40 repeat-containing protein SMU1, N-terminally processed"	SMU1	16	36.6	1.173145127	0.859790799	0.895747687	0.88328265	0.759635233	0.857172831	0.876607239	1.020035503	1.355921004	1.194545378	0.863698339	0.923440793	0.880505946	0.768938768	0.852316043	0.856602413	1.006786971	1.302717436	1.136146948	0.835929375	0.916729327	0.812247958	0.700867431	0.830756055	0.830316659	0.934419928	1.214950655
"Q9HAU4;J3QQM4"	E3 ubiquitin-protein ligase SMURF2	SMURF2	8	11.2	0.720910767	0.883941499	0.789003377	0.790477788	0.734149721	0.694937174	0.825617437	0.982952202	1.29717608	0.879520067	1.112729671	0.976105098	1.050357243	0.919876131	0.839982485	1.020844812	1.841352645	1.462259232	0.761568262	0.978108304	1.038599907	0.948173344	0.74832719	0.881976553	0.9886909	1.341206673	1.845243346
"Q9NRG4;Q9NRG4-2"	N-lysine methyltransferase SMYD2	SMYD2	8	17.3	1.112824964	0.940065977	0.973720667	0.934969931	0.876629633	0.864621908	0.903041693	0.871033085	0.90444219	0.986328028	0.992173799	0.987293829	0.94896118	0.814172332	0.810927508	0.908239523	1.088159612	1.168526024	0.958891064	0.980799073	1.020013223	0.960701108	0.867897934	0.891908122	0.91073647	0.98982586	1.066465449
"Q9H7B4;Q9H7B4-3;Q9H7B4-2;A8MXR1"	Histone-lysine N-methyltransferase SMYD3	SMYD3	9	15.9	0.919876059	0.824238461	0.754984914	0.829343041	1.043589552	1.084521776	1.005448484	0.90120582	0.914579093	1.003907297	0.871422642	0.727072619	0.886412581	1.121390349	1.127579116	1.086724379	1.020271988	0.922433351	0.965073249	0.999231066	0.781990623	0.842138447	1.194336957	1.124649226	0.976870364	1.15253911	0.993406881
"Q8IYR2;I3L428"	SET and MYND domain-containing protein 4	SMYD4	7	9.1	1.135340163	0.953896851	0.896254409	0.782988469	0.914663131	0.673940331	0.852479979	0.821868496	0.842551066	1.08448364	0.995870099	0.97576544	0.9612481	1.029055469	0.981985662	1.01494614	1.03091351	1.070459821	1.126442975	1.097686835	0.946558599	0.937324207	0.867309205	0.911329159	1.097524108	0.852516308	0.864746036
Q6GMV2	SET and MYND domain-containing protein 5	SMYD5	7	24.9	1.059579939	0.948797104	0.974778724	0.887562894	1.022707255	0.937324426	1.003075004	1.031143406	1.064380981	1.019626208	0.867145917	1.009586868	1.053969216	0.871878918	0.942650115	0.93808154	1.087881308	1.128372286	1.0362979	0.957826101	0.982195769	1.014212339	1.008528162	1.074232689	1.062561271	1.148737076	1.055847774
"O00161;O00161-2;H3BM38;H3BNE1;H3BR18;H3BPJ0;H3BV99"	"Synaptosomal-associated protein 23;Synaptosomal-associated protein"	SNAP23	13	69.7	0.948890099	1.015657749	1.100877713	0.998570854	1.030068934	1.069683839	1.004072998	0.915834452	0.771099545	0.938463879	1.002869237	1.106573823	1.034913487	1.009730459	1.053502381	0.962029539	0.931216199	0.824626072	0.96389232	0.997686237	1.10386155	1.016104025	1.041106595	1.060614557	1.017190163	0.901716308	0.806293088
"P60880-2;P60880"	Synaptosomal-associated protein 25	SNAP25	6	47.6	0.635558902	0.814417725	0.504162961	0.54896385	0.422995968	0.934829133	0.703552875	0.314508535	0.743451513	0.667471855	0.693751717	0.632548548	0.540383187	0.388673327	0.609642297	0.5114302	0.439163242	0.69629379	0.667440764	0.895511799	0.599676919	0.570852628	0.49426982	0.941280325	0.759771301	0.468251324	0.836315161
